fish_table_id,anem_table_id,fish_spp,sample_id,recap,tag_id,color,sex,size,fish_obs_time,fish_notes,dive_table_id,anem_obs,anem_obs_time,anem_id,old_anem_id,anem_spp,anem_dia,dive_type,date,site,gps,gen_id,fish_indiv,ligation_id,lat,lon
4238,6214,APCL,NA,NA,NA,W,NA,2,NA,NA,244,1404,10:16:48,1455,NA,HECR,25,A,2015-02-02,Haina,5,NA,NA,NA,NA,NA
4242,5825,APCL,NA,NA,NA,YR,NA,1,NA,NA,242,1296,11:05:36,1296,NA,HECR,30,A,2015-02-01,N. Magbangon,5,NA,NA,NA,NA,NA
4243,5686,APCL,NA,NA,NA,YR,NA,2,NA,Originally anem id entered as 1258 but 1288 is sequential and 1258 has already been used. Can't find Gabas data sheet :(,239,1288,10:53:45,1288,NA,HECR,34,A,2015-01-31,Gabas,4,NA,NA,NA,NA,NA
4247,5074,APCL,NA,NA,NA,YR,NA,5,NA,NA,209,1313,13:07:40,1313,NA,HECR,25,A,2015-01-22,N. Magbangon,2,NA,NA,NA,NA,NA
4248,1174,APCL,NA,NA,NA,NA,NA,9,NA,NA,41,182,14:53:15,182,NA,HECR,40,C,2013-05-28,Wangag,1,NA,NA,NA,NA,NA
4249,4995,APCL,NA,NA,NA,YR,NA,4,NA,NA,202,709,14:53:33,699,NA,HECR,28,A,2015-01-21,Hicgop South,3,NA,NA,NA,NA,NA
4250,5052,APCL,NA,NA,NA,O,NA,11,NA,NA,211,1271,13:04:05,1272,NA,HECR,35,A,2015-01-22,N. Magbangon,4,NA,NA,NA,NA,NA
4251,4990,APCL,NA,NA,NA,YR,NA,5,NA,EGGS,201,706,14:46:00,696,NA,HECR,30,A,2015-01-21,Hicgop South,1,NA,NA,NA,NA,NA
4254,4976,APCL,NA,NA,NA,YR,NA,5,NA,NA,191,1268,10:28:16,1269,NA,HECR,30,A,2015-01-21,Elementary School,4,NA,NA,NA,NA,NA
4256,4948,APCL,NA,NA,NA,O,NA,8,NA,NA,186,1266,14:39:20,1267,NA,HECR,30,A,2015-01-20,Sitio Baybayon,2,NA,NA,NA,NA,NA
4260,4856,APCL,NA,NA,NA,O,NA,9,NA,NA,187,1230,12:44:40,1231,NA,HECR,40,A,2015-01-20,Sitio Baybayon,3,NA,NA,NA,NA,NA
4262,1792,APCL,NA,NA,NA,NA,NA,2,NA,NA,72,NA,15:08:00,NA,NA,HECR,NA,C,2014-06-12,Sitio Baybayon,1,NA,NA,NA,NA,NA
4264,4825,APCL,NA,NA,NA,YP,NA,6,NA,NA,184,1204,10:06:30,1205,NA,HEAR,20,A,2015-01-20,Haina,4,NA,NA,NA,NA,NA
4266,4991,APCL,NA,NA,NA,O,NA,8,NA,NA,202,707,14:47:25,697,NA,HECR,32,A,2015-01-21,Hicgop South,3,NA,NA,NA,NA,NA
4268,4715,APCL,NA,NA,NA,O,NA,14,NA,NA,180,1159,14:18:50,1160,NA,HECR,30,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4269,4633,APCL,NA,NA,NA,YR,NA,8,NA,NA,178,573,10:55:49,562,NA,HECR,30,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4270,1177,APCL,NA,NA,NA,NA,NA,8,NA,NA,42,185,08:40:00,185,NA,ENQD,60,C,2013-05-29,Cabatoan,1,NA,NA,NA,NA,NA
4271,4628,APCL,NA,NA,NA,YR,NA,4,NA,NA,178,570,10:48:02,559,NA,HECR,30,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4272,628,APCL,NA,NA,NA,NA,NA,1,NA,NA,22,NA,12:12:00,NA,NA,HECR,15,E,2012-05-14,Wangag,1,NA,NA,NA,NA,NA
4274,4624,APCL,NA,NA,NA,YR,NA,3,NA,NA,178,1152,10:39:54,1153,NA,HECR,25,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4276,4619,APCL,NA,NA,NA,YR,NA,4,NA,NA,179,544,10:31:07,534,NA,HECR,30,A,2015-01-19,Sitio Baybayon,5,NA,NA,NA,NA,NA
4280,4497,APCL,NA,NA,NA,YR,NA,6,NA,NA,175,1118,14:15:56,1121,NA,HECR,42,A,2015-01-15,Wangag,3,NA,NA,NA,NA,NA
4282,4949,APCL,NA,NA,NA,NA,NA,4,NA,NA,187,1301,14:39:34,1301,NA,HECR,24,A,2015-01-20,Sitio Baybayon,3,NA,NA,NA,NA,NA
4283,4242,APCL,NA,NA,NA,YP,NA,9,NA,NA,170,936,10:24:04,925,NA,HECR,20,A,2015-01-15,N. Magbangon,1,NA,NA,NA,NA,NA
4284,4225,APCL,NA,NA,NA,YP,NA,6,NA,UNSURE OF OLD TAG NUMBER,171,207,10:17:00,1111,207,HECR,33,A,2015-01-15,S. Magbangon,3,NA,NA,NA,NA,NA
4285,4900,APCL,NA,NA,NA,NA,NA,4,NA,JAH and G_S both listed 1258 as anem tags - can't find Gabas data sheet,186,1257,13:29:59,1258,NA,HECR,20,A,2015-01-20,Sitio Baybayon,2,NA,NA,NA,NA,NA
4288,3803,APCL,NA,NA,NA,YR,NA,4,NA,NA,161,638,12:23:00,1133,627,HECR,30,A,2015-01-14,Wangag,2,NA,NA,NA,NA,NA
4290,4936,APCL,NA,NA,NA,YR,NA,4,NA,NA,187,1247,14:24:50,1248,NA,HECR,21,A,2015-01-20,Sitio Baybayon,3,NA,NA,NA,NA,NA
4291,3350,APCL,NA,NA,NA,O,NA,7,NA,NA,158,964,13:39:23,948,NA,HECR,30,A,2015-01-13,Palanas,3,NA,NA,NA,NA,NA
4294,3321,APCL,NA,NA,NA,YR,NA,3,NA,NA,152,980,11:27:15,964,NA,MADO,22,A,2015-01-13,Palanas,1,NA,NA,NA,NA,NA
4297,3299,APCL,NA,NA,NA,YP,NA,10,NA,NA,153,924,11:01:46,914,NA,HECR,35,A,2015-01-13,Palanas,2,NA,NA,NA,NA,NA
4300,3271,APCL,NA,NA,NA,YP,NA,6,NA,NA,155,363,10:30:16,428,NA,MADO,45,A,2015-01-13,Palanas,4,NA,NA,NA,NA,NA
4303,3267,APCL,NA,NA,NA,O,NA,7,NA,NA,153,425,10:25:36,423,NA,HECR,30,A,2015-01-13,Palanas,2,NA,NA,NA,NA,NA
4305,3455,APCL,NA,NA,NA,YR,NA,3,NA,NA,160,1029,09:40:58,1035,NA,HECR,38,A,2015-01-14,Wangag,1,NA,NA,NA,NA,NA
4307,3206,APCL,NA,NA,NA,YR,NA,3,NA,NA,471,949,14:34:00,937,NA,ENQD,6,A,2015-01-12,S. Magbangon,4,NA,NA,NA,NA,NA
4308,3193,APCL,NA,NA,NA,YR,NA,2,NA,NA,471,947,14:25:00,935,NA,MADO,29,A,2015-01-12,S. Magbangon,4,NA,NA,NA,NA,NA
4311,4889,APCL,NA,NA,NA,NA,NA,4,NA,NA,187,1234,13:15:19,1235,NA,HECR,23,A,2015-01-20,Sitio Baybayon,3,NA,NA,NA,NA,NA
4312,3191,APCL,NA,NA,NA,YR,NA,4,NA,Has eggs! Red w/ light dots (eyes?),472,480,14:19:45,953,472,HECR,25,A,2015-01-12,S. Magbangon,1,NA,NA,NA,NA,NA
4317,1797,APCL,NA,NA,NA,NA,NA,3,NA,NA,72,407,15:33:00,405,NA,HECR,30,C,2014-06-12,Sitio Baybayon,1,NA,NA,NA,NA,NA
4320,3095,APCL,NA,NA,NA,YP,NA,9,NA,NA,146,940,10:08:00,929,NA,HECR,38,A,2015-01-12,Cabatoan,4,NA,NA,NA,NA,NA
4323,2864,APCL,NA,NA,NA,Y,NA,4,NA,NA,130,774,09:34:00,767,NA,HECR,35,A,2015-01-10,Sitio Baybayon,4,NA,NA,NA,10.741185180375,124.7890056297
4325,2798,APCL,NA,NA,NA,YR,NA,5,NA,NA,128,NA,12:54:10,NA,NA,????,NA,A,2015-01-09,Sitio Baybayon,5,NA,NA,NA,NA,NA
4328,3654,APCL,NA,NA,NA,O,NA,11,NA,RED EGGS,161,618,11:13:50,1129,607,HECR,20,A,2015-01-14,Wangag,2,NA,NA,NA,NA,NA
4329,6273,APCL,NA,NA,NA,YR,NA,5,NA,NA,250,1021,10:59:00,1029,NA,HECR,30,C,2015-05-29,Palanas,3,NA,NA,NA,NA,NA
4330,1799,APCL,NA,NA,NA,NA,NA,3,NA,NA,72,NA,15:52:00,NA,NA,HEAR,15,C,2014-06-12,Sitio Baybayon,1,NA,NA,NA,NA,NA
4332,2779,APCL,NA,NA,NA,YR,NA,6,NA,NA,124,79,10:58:00,453,NA,HECR,15,A,2015-01-09,Tamakin Dacot,2,NA,NA,NA,NA,NA
4333,2770,APCL,NA,NA,NA,BW,NA,1,NA,Ucertain anemone,124,767,10:36:00,758,NA,HEMG,15,A,2015-01-09,Tamakin Dacot,2,NA,NA,NA,NA,NA
4338,6282,APCL,NA,NA,NA,Y,NA,4,NA,NA,250,502,11:24:00,1033,NA,HECR,25,C,2015-05-29,Palanas,3,NA,NA,NA,NA,NA
4339,1801,APCL,NA,NA,NA,NA,NA,0.5,NA,NA,72,409,15:56:00,407,NA,HECR,5,C,2014-06-12,Sitio Baybayon,1,NA,NA,NA,NA,NA
4340,6244,APCL,NA,NA,NA,YP,NA,10,NA,NA,245,1399,11:28:41,1399,NA,HECR,25,A,2015-02-02,Tamakin Dacot,4,NA,NA,NA,NA,NA
4345,6240,APCL,NA,NA,NA,YR,NA,8,NA,NA,245,1398,11:21:54,1398,NA,HECR,30,A,2015-02-02,Tamakin Dacot,4,NA,NA,NA,NA,NA
4351,6223,APCL,NA,NA,NA,Y,NA,7,NA,NA,243,1395,10:26:35,1395,NA,HECR,30,A,2015-02-02,Haina,4,NA,NA,NA,NA,NA
4352,3682,APCL,NA,NA,NA,YP,NA,8,NA,NA,160,1045,11:26:55,1049,NA,HECR,30,A,2015-01-14,Wangag,1,NA,NA,NA,NA,NA
4355,6203,APCL,NA,NA,NA,B,NA,2,NA,NA,243,1393,10:03:44,1393,NA,HECR,20,A,2015-02-02,Haina,4,NA,NA,NA,NA,NA
4356,6196,APCL,NA,NA,NA,YR,NA,3,NA,NA,244,1400,09:55:06,1451,NA,HECR,29,A,2015-02-02,Haina,5,NA,NA,NA,NA,NA
4358,6188,APCL,NA,NA,NA,YR,NA,4,NA,NA,242,1390,13:24:26,1390,NA,HECR,27,A,2015-02-01,N. Magbangon,5,NA,NA,NA,NA,NA
4359,6292,APCL,NA,NA,NA,NA,NA,2.5,NA,NA,250,1419,12:10:00,2008,NA,HECR,15,C,2015-05-29,Palanas,3,NA,NA,NA,NA,NA
4361,6145,APCL,NA,NA,NA,YR,NA,1,NA,NA,242,1381,12:53:10,1381,NA,HECR,31,A,2015-02-01,N. Magbangon,5,NA,NA,NA,NA,NA
4365,5877,APCL,NA,NA,NA,YR,NA,5,NA,NA,242,1298,11:16:07,1298,NA,HECR,30,A,2015-02-01,N. Magbangon,5,NA,NA,NA,NA,NA
4367,5790,APCL,NA,NA,NA,YP,NA,7,NA,NA,242,1293,10:53:02,1293,NA,HECR,32,A,2015-02-01,N. Magbangon,5,NA,NA,NA,NA,NA
4373,5572,APCL,NA,NA,NA,YR,NA,4,NA,NA,212,1365,14:43:43,1365,NA,HECR,30,A,2015-01-22,N. Magbangon,5,NA,NA,NA,NA,NA
4374,5230,APCL,NA,NA,NA,YR,NA,9,NA,NA,211,1277,13:38:55,1278,NA,HECR,30,A,2015-01-22,N. Magbangon,4,NA,NA,NA,NA,NA
4375,1196,APCL,NA,NA,NA,NA,NA,9,NA,NA,42,192,09:25:15,192,NA,HECR,40,C,2013-05-29,Cabatoan,1,NA,NA,NA,NA,NA
4380,1807,APCL,NA,NA,NA,NA,NA,0.5,NA,may not be HECR. Could be HEMA,72,NA,16:35:00,NA,NA,HECR,NA,C,2014-06-12,Sitio Baybayon,1,NA,NA,NA,NA,NA
4381,5004,APCL,NA,NA,NA,YR,NA,5,NA,NA,206,720,10:12:30,1327,710,HECR,30,A,2015-01-22,San Agustin,3,NA,NA,NA,NA,NA
4385,4999,APCL,NA,NA,NA,O,NA,8,NA,NA,206,1330,10:07:30,1331,NA,HECR,18,A,2015-01-22,San Agustin,3,NA,NA,NA,NA,NA
4386,3282,APCL,NA,NA,NA,O,NA,8,NA,NA,153,922,10:41:42,912,NA,HECR,35,A,2015-01-13,Palanas,2,NA,NA,NA,NA,NA
4387,4990,APCL,NA,NA,NA,YP,NA,8,NA,EGGS,201,706,14:46:00,696,NA,HECR,30,A,2015-01-21,Hicgop South,1,NA,NA,NA,NA,NA
4388,4989,APCL,NA,NA,NA,YR,NA,7,NA,NA,201,1325,14:33:30,1326,NA,HECR,25,A,2015-01-21,Hicgop South,1,NA,NA,NA,NA,NA
4392,4972,APCL,NA,NA,NA,O,NA,9,NA,NA,191,714,10:23:37,704,NA,HECR,35,A,2015-01-21,Elementary School,4,NA,NA,NA,NA,NA
4394,4971,APCL,NA,NA,NA,O,NA,6,NA,NA,190,1303,10:20:25,1303,NA,HECR,30,A,2015-01-21,Elementary School,3,NA,NA,NA,NA,NA
4396,2743,APCL,NA,NA,NA,NA,NA,8,NA,NA,122,NA,16:00:00,NA,NA,????,NA,A,2015-01-08,Sitio Baybayon,4,NA,NA,NA,NA,NA
4399,2968,APCL,NA,NA,NA,NA,NA,4,NA,TOOK PIC,131,870,14:58:43,868,NA,HEAR,18,A,2015-01-10,Sitio Baybayon,2,NA,NA,NA,NA,NA
4401,4946,APCL,NA,NA,NA,YR,NA,6,NA,NA,187,1249,14:35:59,1250,NA,HECR,21,A,2015-01-20,Sitio Baybayon,3,NA,NA,NA,NA,NA
4402,4984,APCL,NA,NA,NA,YP,NA,6,NA,NA,202,1307,14:14:27,1307,NA,HECR,30,A,2015-01-21,Hicgop South,3,NA,NA,NA,NA,NA
4404,4999,APCL,NA,NA,NA,YR,NA,4,NA,NA,206,1330,10:07:30,1331,NA,HECR,18,A,2015-01-22,San Agustin,3,NA,NA,NA,NA,NA
4406,4703,APCL,NA,NA,NA,NA,NA,7,NA,NA,181,401,13:55:17,399,NA,HECR,30,A,2015-01-19,Sitio Baybayon,5,NA,NA,NA,NA,NA
4407,4910,APCL,NA,NA,NA,W,NA,2,NA,NA,187,1240,13:48:00,1241,NA,HECR,14,A,2015-01-20,Sitio Baybayon,3,NA,NA,NA,NA,NA
4409,4908,APCL,NA,NA,NA,W,NA,3,NA,NA,186,1259,13:43:02,1260,NA,HECR,20,A,2015-01-20,Sitio Baybayon,2,NA,NA,NA,NA,NA
4412,4692,APCL,NA,NA,NA,O,NA,7,NA,NA,181,1009,13:34:16,1016,NA,HECR,25,A,2015-01-19,Sitio Baybayon,5,NA,NA,NA,NA,NA
4413,4893,APCL,NA,NA,NA,YR,NA,8,NA,NA,188,1211,13:18:00,1212,NA,HECR,30,A,2015-01-20,Sitio Baybayon,4,NA,NA,NA,NA,NA
4417,4879,APCL,NA,NA,NA,YP,NA,8,NA,NA,188,1209,13:08:00,1210,NA,HECR,25,A,2015-01-20,Sitio Baybayon,4,NA,NA,NA,NA,NA
4420,4878,APCL,NA,NA,NA,YR,NA,4,NA,NA,187,1233,13:07:17,1234,NA,HECR,29,A,2015-01-20,Sitio Baybayon,3,NA,NA,NA,NA,NA
4423,4639,APCL,NA,NA,NA,O,NA,12,NA,NA,178,575,11:05:40,564,NA,HECR,35,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4426,4839,APCL,NA,NA,NA,BW,NA,3,NA,NA,184,1206,10:24:00,1207,NA,HECR,15,A,2015-01-20,Haina,4,NA,NA,NA,NA,NA
4427,6334,APCL,NA,NA,NA,NA,NA,3,NA,NA,252,883,11:48:00,879,NA,MADO,20,C,2015-05-30,Palanas,3,NA,NA,NA,10.7406931836,124.79111789025
4428,4834,APCL,NA,NA,NA,Y,NA,12,NA,NA,185,447,10:18:09,441,NA,HECR,30,A,2015-01-20,Haina,5,NA,NA,NA,NA,NA
4431,3094,APCL,NA,NA,NA,NA,NA,7,NA,NA,147,852,10:02:39,850,NA,HECR,35,A,2015-01-12,Cabatoan,5,NA,NA,NA,NA,NA
4433,4826,APCL,NA,NA,NA,YR,NA,2,NA,NA,183,1228,10:08:45,1229,NA,HECR,20,A,2015-01-20,Haina,3,NA,NA,NA,NA,NA
4434,6172,APCL,NA,NA,NA,YR,NA,2,NA,NA,242,1386,13:11:52,1386,NA,HECR,32,A,2015-02-01,N. Magbangon,5,NA,NA,NA,NA,NA
4435,4823,APCL,NA,NA,NA,YR,NA,4,NA,NA,183,1227,10:05:16,1228,NA,HECR,14,A,2015-01-20,Haina,3,NA,NA,NA,NA,NA
4440,4819,APCL,NA,NA,NA,WP,NA,3,NA,NA,184,1203,09:55:00,1204,NA,HECR,35,A,2015-01-20,Haina,4,NA,NA,NA,NA,NA
4443,4795,APCL,NA,NA,NA,O,NA,7,NA,NA,183,453,09:26:10,447,NA,HECR,28,A,2015-01-20,Haina,3,NA,NA,NA,NA,NA
4448,4740,APCL,NA,NA,NA,Y,NA,11,NA,NA,180,1166,15:00:30,1167,NA,HECR,30,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4452,4738,APCL,NA,NA,NA,YR,NA,5,NA,NA,180,1165,14:57:37,1166,NA,HECR,25,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4456,4718,APCL,NA,NA,NA,YR,NA,5,NA,NA,180,1160,14:30:00,1161,NA,HECR,25,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4460,4724,APCL,NA,NA,NA,YR,NA,7,NA,NA,180,1163,14:38:50,1164,NA,HECR,40,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4463,3143,APCL,NA,NA,NA,BW,NA,3,NA,NA,147,699,10:34:28,689,NA,HECR,25,A,2015-01-12,Cabatoan,5,NA,NA,NA,NA,NA
4467,4682,APCL,NA,NA,NA,YP,NA,11,NA,NA,178,1198,11:55:50,1199,NA,HECR,25,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4471,4643,APCL,NA,NA,NA,YP,NA,9,NA,NA,179,567,11:10:56,1009,556,HECR,40,A,2015-01-19,Sitio Baybayon,5,NA,NA,NA,NA,NA
4475,4641,APCL,NA,NA,NA,O,NA,10,NA,NA,178,574,11:07:27,563,NA,HECR,30,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4476,1820,APCL,NA,NA,NA,YR,NA,1,NA,1cm and 2cm had round tails,73,415,09:51:00,413,NA,HECR,30,C,2014-06-13,Palanas,1,NA,NA,NA,NA,NA
4477,4602,APCL,NA,NA,NA,NA,NA,3,NA,NA,179,993,10:06:57,1002,NA,HECR,25,A,2015-01-19,Sitio Baybayon,5,NA,NA,NA,NA,NA
4479,1820,APCL,NA,NA,NA,YR,NA,2,NA,1cm and 2cm had round tails,73,415,09:51:00,413,NA,HECR,30,C,2014-06-13,Palanas,1,NA,NA,NA,NA,NA
4480,4629,APCL,NA,NA,NA,YR,NA,10,NA,APCL WITH COLOR O IS HAS A SUPER ORANGE TAIL, THICKEST ORANGE TAIL STRIPES MRS HAS EVER SEEN,178,569,10:50:20,558,NA,HECR,30,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4483,4628,APCL,NA,NA,NA,O,NA,9,NA,NA,178,570,10:48:02,559,NA,HECR,30,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4486,5745,APCL,NA,NA,NA,NA,NA,5,NA,NA,242,1290,10:42:30,1290,NA,HECR,42,A,2015-02-01,N. Magbangon,5,NA,NA,NA,NA,NA
4488,4619,APCL,NA,NA,NA,O,NA,8,NA,NA,179,544,10:31:07,534,NA,HECR,30,A,2015-01-19,Sitio Baybayon,5,NA,NA,NA,NA,NA
4490,4612,APCL,NA,NA,NA,YR,NA,10,NA,THE LARGER 2 APCL ALSO SWAM TO ANEM 1152,178,1100,10:21:06,1104,NA,HECR,35,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4495,4603,APCL,NA,NA,NA,O,NA,10,NA,NA,178,545,10:10:36,535,NA,HECR,35,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4497,4289,APCL,NA,NA,NA,NA,NA,6,NA,NA,170,1083,10:52:51,1087,NA,HECR,25,A,2015-01-15,N. Magbangon,1,NA,NA,NA,NA,NA
4499,4497,APCL,NA,NA,NA,YP,NA,8,NA,NA,175,1118,14:15:56,1121,NA,HECR,42,A,2015-01-15,Wangag,3,NA,NA,NA,NA,NA
4501,419,APCL,NA,NA,NA,NA,NA,2,NA,NA,20,13,16:13:00,13,NA,HECR,20,E,2012-05-13,Visca,1,NA,NA,NA,NA,NA
4502,3464,APCL,NA,NA,NA,YR,NA,1,NA,NA,160,1031,09:50:08,1037,NA,HECR,16,A,2015-01-14,Wangag,1,NA,NA,NA,NA,NA
4503,3425,APCL,NA,NA,NA,NA,NA,2,NA,NA,157,932,14:50:24,921,NA,HECR,30,A,2015-01-13,Palanas,2,NA,NA,NA,NA,NA
4507,1213,APCL,NA,NA,NA,NA,NA,5,NA,NA,42,200,10:15:15,200,NA,ENQD,20,C,2013-05-29,Cabatoan,1,NA,NA,NA,NA,NA
4512,4242,APCL,NA,NA,NA,O,NA,10,NA,NA,170,936,10:24:04,925,NA,HECR,20,A,2015-01-15,N. Magbangon,1,NA,NA,NA,NA,NA
4516,4213,APCL,NA,NA,NA,Y,NA,5,NA,NA,170,935,10:10:08,924,NA,HECR,25,A,2015-01-15,N. Magbangon,1,NA,NA,NA,NA,NA
4517,4192,APCL,NA,NA,NA,W,NA,7,NA,NA,171,1106,10:04:00,1109,NA,HECR,23,A,2015-01-15,S. Magbangon,3,NA,NA,NA,NA,NA
4519,4137,APCL,NA,NA,NA,W,NA,2,NA,NA,172,1063,09:40:00,1065,NA,HECR,29,A,2015-01-15,S. Magbangon,4,NA,NA,NA,NA,NA
4520,1826,APCL,NA,NA,NA,NA,NA,2,NA,NA,73,417,10:06:00,415,NA,HECR,40,C,2014-06-13,Palanas,1,NA,NA,NA,NA,NA
4522,2892,APCL,NA,NA,NA,W,NA,7,NA,swam to 775,130,780,10:33:00,774,NA,HECR,30,A,2015-01-10,Sitio Baybayon,4,NA,NA,NA,10.7421374484,124.79377906075
4523,4128,APCL,NA,NA,NA,YP,NA,9,NA,One tag. Datasheet says oldAnemID is "127?", but not possible based on location. Changed to 157.,168,157,16:25:00,1064,157,HECR,40,A,2015-01-14,Wangag,4,NA,NA,NA,NA,NA
4524,1826,APCL,NA,NA,NA,NA,NA,3,NA,NA,73,417,10:06:00,415,NA,HECR,40,C,2014-06-13,Palanas,1,NA,NA,NA,NA,NA
4525,3305,APCL,NA,NA,NA,NA,NA,9,NA,EGGS,153,925,11:07:09,915,NA,ENQD,40,A,2015-01-13,Palanas,2,NA,NA,NA,NA,NA
4527,3803,APCL,NA,NA,NA,YP,NA,10,NA,NA,161,638,12:23:00,1133,627,HECR,30,A,2015-01-14,Wangag,2,NA,NA,NA,NA,NA
4528,3802,APCL,NA,NA,NA,O,NA,7,NA,NA,161,639,12:23:00,628,NA,HECR,40,A,2015-01-14,Wangag,2,NA,NA,NA,NA,NA
4531,3715,APCL,NA,NA,NA,Y,NA,9,NA,NA,162,897,11:38:45,893,NA,HECR,50,A,2015-01-14,Wangag,3,NA,NA,NA,NA,NA
4532,1827,APCL,NA,NA,NA,NA,NA,3,NA,NA,73,419,10:10:00,417,NA,STME,50,C,2014-06-13,Palanas,1,NA,NA,NA,NA,NA
4533,3665,APCL,NA,NA,NA,YR,NA,4,NA,NA,161,1127,11:20:30,1130,NA,HECR,15,A,2015-01-14,Wangag,2,NA,NA,NA,NA,NA
4535,3658,APCL,NA,NA,NA,Y,NA,7,NA,NA,162,NA,11:15:41,NA,NA,????,NA,A,2015-01-14,Wangag,3,NA,NA,NA,NA,NA
4536,1828,APCL,NA,NA,NA,NA,NA,3,NA,NA,73,NA,10:10:00,NA,NA,HECR,30,C,2014-06-13,Palanas,1,NA,NA,NA,NA,NA
4539,1828,APCL,NA,NA,NA,NA,NA,1,NA,NA,73,NA,10:10:00,NA,NA,HECR,30,C,2014-06-13,Palanas,1,NA,NA,NA,NA,NA
4540,3650,APCL,NA,NA,NA,W,NA,1,NA,NA,160,1042,11:10:51,1046,NA,HECR,19,A,2015-01-14,Wangag,1,NA,NA,NA,NA,NA
4541,3587,APCL,NA,NA,NA,O,NA,10,NA,NA,161,621,10:53:00,1127,609,HECR,30,A,2015-01-14,Wangag,2,NA,NA,NA,NA,NA
4542,6044,APCL,NA,NA,NA,O,NA,9,NA,NA,242,1372,12:06:40,1372,NA,HECR,33,A,2015-02-01,N. Magbangon,5,NA,NA,NA,NA,NA
4543,4192,APCL,NA,NA,NA,YP,NA,6,NA,NA,171,1106,10:04:00,1109,NA,HECR,23,A,2015-01-15,S. Magbangon,3,NA,NA,NA,NA,NA
4544,4639,APCL,NA,NA,NA,Y,NA,9,NA,NA,178,575,11:05:40,564,NA,HECR,35,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,NA,NA
4546,3430,APCL,NA,NA,NA,YR,NA,8,NA,RED EGGS W/ WHITE DOT ON MOVEABLE ROCK - VIDEO?,156,740,15:03:45,730,NA,HECR,28,A,2015-01-13,Palanas,1,NA,NA,NA,NA,NA
4548,4176,APCL,NA,NA,NA,NA,NA,6,NA,NA,170,933,09:55:54,922,NA,HECR,20,A,2015-01-15,N. Magbangon,1,NA,NA,NA,NA,NA
4549,3425,APCL,NA,NA,NA,O,NA,9,NA,NA,157,932,14:50:24,921,NA,HECR,30,A,2015-01-13,Palanas,2,NA,NA,NA,NA,NA
4551,2837,APCL,NA,NA,NA,W,NA,5,NA,NA,128,817,14:10:00,813,NA,HECR,30,A,2015-01-09,Sitio Baybayon,5,NA,NA,NA,NA,NA
4552,3416,APCL,NA,NA,NA,O,NA,9,NA,NA,157,930,14:40:58,919,NA,HEMG,20,A,2015-01-13,Palanas,2,NA,NA,NA,NA,NA
4553,3413,APCL,NA,NA,NA,W,NA,5,NA,NA,157,417,14:34:29,415,NA,HECR,30,A,2015-01-13,Palanas,2,NA,NA,NA,NA,NA
4557,3400,APCL,NA,NA,NA,YP,NA,10,NA,NA,158,1021,14:17:43,1029,NA,HECR,36,A,2015-01-13,Palanas,3,NA,NA,NA,NA,NA
4559,3399,APCL,NA,NA,NA,Y,NA,8,NA,NA,159,270,14:16:30,270,NA,HECR,30,A,2015-01-13,Palanas,4,NA,NA,NA,NA,NA
4560,1223,APCL,NA,NA,NA,NA,NA,8,NA,NA,43,205,11:52:00,205,NA,HECR,30,C,2013-05-29,S. Magbangon,1,NA,NA,NA,NA,NA
4568,3353,APCL,NA,NA,NA,YR,NA,5,NA,NA,158,965,13:42:46,949,NA,HECR,26,A,2015-01-13,Palanas,3,NA,NA,NA,NA,NA
4571,3328,APCL,NA,NA,NA,YR,NA,2,NA,NA,154,497,11:41:00,489,NA,HECR,22,A,2015-01-13,Palanas,3,NA,NA,NA,NA,NA
4572,3325,APCL,NA,NA,NA,YR,NA,4,NA,NOTE FROM MALIN "ALREADY ____", CAN'T READ IT,152,496,11:35:15,488,NA,STME,40,A,2015-01-13,Palanas,1,NA,NA,NA,NA,NA
4574,1225,APCL,NA,NA,NA,NA,NA,1.5,NA,NA,43,206,11:58:38,206,NA,HEAR,15,C,2013-05-29,S. Magbangon,1,NA,NA,NA,NA,NA
4576,4068,APCL,NA,NA,NA,NA,NA,6,NA,NA,166,1144,15:54:30,1145,NA,HECR,30,A,2015-01-14,Wangag,2,NA,NA,NA,NA,NA
4577,3295,APCL,NA,NA,NA,YR,NA,4,NA,NA,154,257,10:57:17,945,257,HECR,16,A,2015-01-13,Palanas,3,NA,NA,NA,NA,NA
